cookie_name,cookie_value,cookie_domain,cookie_path,cookie_secure,cookie_httpOnly,request_url,request_method,request_timestamp,source_url,timestamp,page_title,browser_id,party_type
0189424a5a60fed329fa868e83bf2760d97a4778,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJzdWIiOiIyMWU2MGI2Zi04MmQ2LTQyMWEtYWQ3Ni0zMGNmMTI0OWFmZmEiLCJkYXRhIjp7ImFjY2Vzc2VzIjpbXX0sImlhdCI6MTc2MjcxOTQ1MCwiZXhwIjoxNzYyNzI2NjUwfQ.IXU85FEFHNRxHtzSJm5H-kEFha8UfmJ6f9AV94c4SAo,.jutarnji.hr,/,false,true,https://jutarnji.hr/,GET,2025-11-09T21:17:08.945000,https://jutarnji.hr,2025-11-09T21:19:40.651558,Jutarnji list - Users,jutarnji_hr,first-party
__pat,3600000,.jutarnji.hr,/,false,false,https://jutarnji.hr/,GET,2025-11-09T21:17:08.945000,https://jutarnji.hr,2025-11-09T21:19:40.651558,Jutarnji list - Users,jutarnji_hr,first-party
cf_clearance,wNhDQLJFp1OjVN4gjBpYq6PYRzRoQ83aySvkzrECY8M-1762719495-1.2.1.1-DbkPGQFcaPDjAaUW6yTsHQcBVlP3abODu5qqKj3CK_CCvWff9f1Iww6U5iNRrJa1vWGc7Jro1PULAXNDV6EP2s_fpSgBoUpksiPhtOASFUySJfyOF56SK1FiZ_81gKoGXcBCvWc.VJTWvLN8e5uj2nXpgTSOZEoqsu3rcxVtXy8VckY.sVnRpaNwYxxkyf3JaedOcfYIHACZrSBBeuQz3SXNXbBPzFe7jEerXe95mog,.jutarnji.hr,/,true,true,https://jutarnji.hr/,GET,2025-11-09T21:17:08.945000,https://jutarnji.hr,2025-11-09T21:19:40.651558,Jutarnji list - Users,jutarnji_hr,first-party
_sotmsid,0:mhs5nfco:9DcHonUXs~V4YcFTunacBwKJzevb81J4,www.jutarnji.hr,/,true,false,https://www.jutarnji.hr/,GET,2025-11-09T21:17:09.577000,https://jutarnji.hr,2025-11-09T21:19:40.651558,Jutarnji list - Users,jutarnji_hr,third-party
DM_SitId85,1,www.jutarnji.hr,/,true,false,https://www.jutarnji.hr/,GET,2025-11-09T21:17:09.577000,https://jutarnji.hr,2025-11-09T21:19:40.651558,Jutarnji list - Users,jutarnji_hr,third-party
pnespsdk_ssn,%7B%22%24s%22%3A1762719435649%2C%22visitNumber%22%3A7%7D,www.jutarnji.hr,/,false,false,https://www.jutarnji.hr/,GET,2025-11-09T21:17:09.577000,https://jutarnji.hr,2025-11-09T21:19:40.651558,Jutarnji list - Users,jutarnji_hr,third-party
DM_SitId85SecId15439,1,www.jutarnji.hr,/,true,false,https://www.jutarnji.hr/,GET,2025-11-09T21:17:09.577000,https://jutarnji.hr,2025-11-09T21:19:40.651558,Jutarnji list - Users,jutarnji_hr,third-party
DotMetrics.DomainCookie,"{""dc"":""88e611f1-0369-4818-b0d0-1cc44b8fbfaf"",""ts"":1762719450487}",www.jutarnji.hr,/,true,false,https://www.jutarnji.hr/,GET,2025-11-09T21:17:09.577000,https://jutarnji.hr,2025-11-09T21:19:40.651558,Jutarnji list - Users,jutarnji_hr,third-party
__adblocker,false,www.jutarnji.hr,/,false,false,https://www.jutarnji.hr/,GET,2025-11-09T21:17:09.577000,https://jutarnji.hr,2025-11-09T21:19:40.651558,Jutarnji list - Users,jutarnji_hr,third-party
ab_test,a_version,www.jutarnji.hr,/,false,false,https://www.jutarnji.hr/,GET,2025-11-09T21:17:09.577000,https://jutarnji.hr,2025-11-09T21:19:40.651558,Jutarnji list - Users,jutarnji_hr,third-party
pnespsdk_visitor,mhs5mzo4byvo4cny,www.jutarnji.hr,/,false,false,https://www.jutarnji.hr/,GET,2025-11-09T21:17:09.577000,https://jutarnji.hr,2025-11-09T21:19:40.651558,Jutarnji list - Users,jutarnji_hr,third-party
_sotmpid,0:mhs5nfco:MOU5FGI5_zDKG_V6kZA~PzTaK0K7OU6d,www.jutarnji.hr,/,true,false,https://www.jutarnji.hr/,GET,2025-11-09T21:17:09.577000,https://jutarnji.hr,2025-11-09T21:19:40.651558,Jutarnji list - Users,jutarnji_hr,third-party
__pnahc,0,www.jutarnji.hr,/,false,false,https://www.jutarnji.hr/,GET,2025-11-09T21:17:09.577000,https://jutarnji.hr,2025-11-09T21:19:40.651558,Jutarnji list - Users,jutarnji_hr,third-party
DotMetrics.DeviceKey,DeviceID=,.dotmetrics.net,/,true,false,https://script.dotmetrics.net/door.js?id=15439,GET,2025-11-09T21:17:11.250000,https://jutarnji.hr,2025-11-09T21:19:40.651558,Jutarnji list - Users,jutarnji_hr,third-party
DotMetrics.UniqueUserIdentityCookie,UserID=04a5500a-25b0-424d-b6fe-f78f7948b637&Created=11/09/2025 20:17:30&UserMode=0&guid=b0f52a4f-4c9f-44a0-ba30-500b012578ea&ver=1,.dotmetrics.net,/,true,false,https://script.dotmetrics.net/door.js?id=15439,GET,2025-11-09T21:17:11.250000,https://jutarnji.hr,2025-11-09T21:19:40.651558,Jutarnji list - Users,jutarnji_hr,third-party
LANG,hr_HR,.tinypass.com,/,true,false,https://experience.tinypass.com/xbuilder/experience/load?aid=E4zLlxt1pu,GET,2025-11-09T21:17:11.360000,https://jutarnji.hr,2025-11-09T21:19:40.651558,Jutarnji list - Users,jutarnji_hr,third-party
gckp,cx:dhqbdqjdkkkv296ukdjs1rgzn:85hzn6mw8gav,.cxense.com,/,true,true,https://cdn.cxense.com/cx.cce.js,GET,2025-11-09T21:17:12.436000,https://jutarnji.hr,2025-11-09T21:19:40.651558,Jutarnji list - Users,jutarnji_hr,third-party
9484_u,035ec1a3-22f9-45bd-9cf0-314f6d982199,.newsroom.bi,/,true,true,https://events.newsroom.bi/ingest.php,POST,2025-11-09T21:17:17.173000,https://jutarnji.hr,2025-11-09T21:19:40.651558,Jutarnji list - Users,jutarnji_hr,third-party
9484_s,841ea709-2323-441a-9179-dc3f53785223,.newsroom.bi,/,true,true,https://events.newsroom.bi/ingest.php,POST,2025-11-09T21:17:17.173000,https://jutarnji.hr,2025-11-09T21:19:40.651558,Jutarnji list - Users,jutarnji_hr,third-party
9484_lv,null,.newsroom.bi,/,true,true,https://events.newsroom.bi/ingest.php,POST,2025-11-09T21:17:17.173000,https://jutarnji.hr,2025-11-09T21:19:40.651558,Jutarnji list - Users,jutarnji_hr,third-party
9484_ut,0,.newsroom.bi,/,true,true,https://events.newsroom.bi/ingest.php,POST,2025-11-09T21:17:17.173000,https://jutarnji.hr,2025-11-09T21:19:40.651558,Jutarnji list - Users,jutarnji_hr,third-party
bm_sz,E5C2CBA803B64FD8A8C55A099382A030~YAAQJhcSAh7DwjSaAQAAIkOOaR2lDPzeqy/1m2EWZHuf8Vj0U+VVo9K3/NxcJ8QTNztSIJRYFJJEG3rA8+J6w5+cx3o+76wajiGuMcfazImXHYhREcuKeG9jXW2TITZAh1G8pYloYP0yLM4g2X6P43kY1BTVCyGr39DX1qS5c0MJN88YEKma6KXF1eX9Xg66u0kYyHOWcLWWjkELqlzvoeAPzjUIYrMVXV5dz/1uSiogq4f9MxdRrg38UpkdihHKEMMt9AajymT1n/1WFEFN7AdX1F3z/aFvDmy0IK761Rb+gXbKaeNRFfhP/jyfnJhRHZWlRB8EAIOtIfCI6wS1vgeyorszuKqBPh9pF6ao0q48lVDjWO5aVp8aA4N51ovBQZ6e9239+ucFC6jyru5nQvXWakwJv1W4DsnquWPjX5bVy2v6+VI9b2HHU7hgov1DgOdAZ0f1wQ==~3753027~4601136,.kleinanzeigen.de,/,false,false,https://kleinanzeigen.de/,GET,2025-11-09T17:57:48.688000,https://kleinanzeigen.de,2025-11-09T17:58:51.357499,,kleinanzeigen_de,first-party
_abck,2AD2F7660ED2B50AB9FACC633085060E~-1~YAAQJhcSAh3DwjSaAQAAIkOOaQ4uNYFC2l2zk/9Zmp1tYVnQ2Gc1WfbRR0GVxYJn2/h+xxMLFYLg5zhkLSRvmBAP2CgPyuTHVva1z4bPFb0nFub+pyP2yEBvSHT8oYd0GRL1hOWbW2wsS1qJAACNG8v2/0bshdq6evNn7E13qZ1C0UVrXwwljE9h3EIXbcQ1eD3H7zWi0lvxbUz+oXliBTZxXgap5d9DuMt28t/8CsiCWXJb4Y9qGQJwSeHcXPPp/mieEmm7TbChSj4eFZqaAwG5vQgXLoU4iNtrAqAFl2fTw6+jwA2j/zrNY1h3IafMaz12bRCIqsJvHqB7vgnIIrmRy8fZfJtybdOl6Ckeqj6IWJueMWNb9zIaHRsQ93USRaBjXRs3DSlc17qX9tAnMDehTHkp/zPToDqOU/pinHn/GeOkFgI+6VRXkMMR0EQd/uJfYTpdZN3V/DsBqfvhvWCLuU0dTv0kaGoNTGwS2bzTrHcw3HTem7eB54TRLEvhJe/6kLrl6tlL0XwpbGGtVcgX0vH0R9GWY0OORf7M/UpPA6guCGrxPb9s1lMZxNrEoVcJfE5LURl4Nirwe+YHRFgyr9bUb/uxBypxWNAaTp7ig20pjhofDBrFH1jbo+nplqKjOu+6C2Z/JSs7D2dpAwii2MGynH8mNgok/ZkLTou+3l+ZZ7SWQcBha8cJkHwzpqkljAGpZallKaLg91arAXpSfiMYXJ84T2U3ZtFiL+XsIXnguZI82KClI0OlKyLfqvR8ilQLrowPPKCmQqhXdyAoh0F4UG6l13Fe9EB8lN8rltrRnozfcn5Wuzsw7u3ug+pywu6NP5Abrv/10OhW8JNc2ga9hZ0wkT1uY9/e/nXytWCE0qG3s+638nmD2UoAvjYu2Rpy9LPyPGI=~-1~-1~-1~AAQAAAAE%2f%2f%2f%2f%2fw%2fq9vXmH1C%2f13v1XEuPc5fizMeHSje8M9ng3sZutyk2dgcgrR4PjynoSLrBVhLjpDEKJNUQ3A5Q5%2fWkDOjlsA6ME5Mo7ebLovxx~-1,.kleinanzeigen.de,/,true,false,https://kleinanzeigen.de/,GET,2025-11-09T17:57:48.688000,https://kleinanzeigen.de,2025-11-09T17:58:51.357499,,kleinanzeigen_de,first-party
bm_sv,DF007437FE993C4A1D86BDF0B15B94AE~YAAQJhcSAjTCwjSaAQAAbzaOaR3rIyrQzfOeCOxzDNyPR3X7f/xUQQ2iqTRNnWKg8rtp+w3hsTCiU8vrg3E+wEt2wkgb3KYqe+NWWgm9zS2ovLB8o6nPK0XU3gJ4nBaKcqxbRlOQ9sCbqAgJMYeQwNJCovt3b+BmxyGuImdYL1sTuYV0EuTeIaWQRD37uRBIZn4zzlL+KS6DFsODIjdnBup9iVd/3argxwtQF8WVWMBrl3WOnFOxLTwQ0cg+56T8EvVqht0GTg==~1,.kleinanzeigen.de,/,true,false,https://kleinanzeigen.de/,GET,2025-11-09T17:57:48.688000,https://kleinanzeigen.de,2025-11-09T17:58:51.357499,,kleinanzeigen_de,first-party
ak_bmsc,581BE8E3E515AF2D9B1D7D25E7A15DE1~000000000000000000000000000000~YAAQJhcSAlu3wjSaAQAApIKNaR3AaHtOKTymgRwmeCdkasj+2WUCT+XmF8K5LkgDxI0Xozzs1NgW73IggOT41jEbWQjPhyZJ7xclgT/RmLbkMzIMmV41c1IKbN6px0EJGc3QwmaJ5GMxLajZfaveYI8sxtAoPWpNX0WCi2EHuLKpxfvQ7m+osPFRUiBEoN1IC5Zx/Oy+AWmkQSdu/tNdYSBaVEqXRlChuPab18lXtS2RKkY0Rh3Nw2Fh9CBaFohqBVzihAyMWSO+q0fjNBpM5JTkOXigL+ZeuvGhLCVCZoiPhnMKhFjNxXxmJnAc0WuxbONbFxQ71Ys1dGlGqg8sylVEazTIqFnfW7xWK9kQC2VCcUeTV18KIyHOKQ1ArnrWMeE9lfXAxHw4RQw7zA8f7P7alNkOGviZwoY6ob+k38C4iFzzKPQT9bkurWzRpE4/C0NR2lQTOMkxVKePIQPJRh84LRnhyw==,.kleinanzeigen.de,/,false,true,https://kleinanzeigen.de/,GET,2025-11-09T17:57:48.688000,https://kleinanzeigen.de,2025-11-09T17:58:51.357499,,kleinanzeigen_de,first-party
up,%7B%22llstv%22%3A%22BLN-25381-ka-offboarding%3DB%7CBLN-23248_BuyNow_SB%3DB%7CBLN-22726_buyer_banner%3DB%7CBLN-25958-greensunday%3DA%7CEKTP-2111-page-extraction%3DB%7CKARE-1015-Cont-Highlights%3DB%7CFLPRO-130-churn-reason%3DB%7CBLN-24924-feed-cards%3DB%7CEKMO-100_reorder_postad%3DB%7CBLN-27366_mortgage_sim%3DA%7CKLUE-274-financing%3DC%7Clws-aws-traffic%3DB%7CBLN-24652_category_alert%3DB%7CFLPRO-753-motors-fee%3DB%7CBLN-21783_testingtime%3DG%7CEBAYKAD-2252_group-assign%3DB%7Cliberty-experiment-style%3DA%7CKLUE-936-SemanticSearch%3DA%7CPRO-leads-feedback%3DA%7Cka-follower-network%3DB%7CEKPAY-5032_terms_note%3DB%7CEKPAY-3287-counter-offer%3DB%7CPLC-189_plc-migration%3DA%7Caudex-libertyjs-update%3DA%7Cperformance-test-desktop%3DB%7CPRO-use-new-perf-data-src%3DA%7CEKMO-243_MyAdsC2b_ABC%3DB%7CKARE-2167_re_power_cards%3DA%7Cfp_pla_desktop%3DZ%7Cprebid-update%3DA%7Cdesktop_payment_badge_SRP%3DA%7CERTM-519-unbundle_pla_req%3DC%7CBLN-23401_buyNow_in_chat%3DB%7CBLN-18532_highlight%3DB%7Ccmp-equal-choice%3DB%7Cignite_web_better_session%3DC%7CEBAYKAD-3536_floor_ai%3DC%7Cignite_improve_session%3DC%7CEKPAY-3214-NudgeBanner%3DA%7CKLUE-901-SRP-Extraction%3DC%7CBLN-24684-enc-brndg-data%3DA%7CBLN-25794-watchlist-feed%3DB%7CPRPL-252_ces_postad%3DA%7CBLN-25659-car-financing%3DB%7CEKPAY-3370_klarna_hide%3DA%7CAUDEX-519_pb_ortb_cfg%3DB%7Crealtime-statistics-page%3DA%7CBLN-27363_Global_filters%3DB%7CKLUE-1027-Autocomplete%3DB%7CBLN-26398_stepstone_link%3DB%7CBLN-25450_Initial_message%3DB%7Ccmp-leg-int%3DB%7Caudex-awr-update%3DA%7CBLN-25216-new-user-badges%3DB%7CKAD-333_dominant_category%3DB%7CEKPAY-4460-kyc-entrypoint%3DA%7CBLN-25556_INIT_MSG_V2%3DB%7CKARE-1294_private_label%3DB%7CSPEX-1529_adnami-script%3DA%7CDESKTOP-promo-switch%3DA%7CEKPAY-3478-buyer-dispute%3DA%7CFLPRO-693-ad-duplication%3DB%7CBIPHONE-9700_buy_now%3DB%7CEKPAY-3336-interstial_grp%3DA%7C10149_desktop_offboarding%3DB%7CSPEX-1504-confiant%3DB%7CPLC-104_plc-login%3DB%22%2C%22ln%22%3A%22156152195%22%2C%22lln%22%3A%228a70a89b-1785-4256-99ac-f492bb28b84d%22%7D,www.kleinanzeigen.de,/,true,false,https://www.kleinanzeigen.de/,GET,2025-11-09T17:57:49.023000,https://kleinanzeigen.de,2025-11-09T17:58:51.357499,,kleinanzeigen_de,third-party
overlayV21,seen,www.kleinanzeigen.de,/,false,false,https://www.kleinanzeigen.de/,GET,2025-11-09T17:57:49.023000,https://kleinanzeigen.de,2025-11-09T17:58:51.357499,,kleinanzeigen_de,third-party
CSRF-TOKEN,824cf7d9-9f20-4bf2-b27e-57e16a835049,.www.kleinanzeigen.de,/,true,true,https://www.kleinanzeigen.de/,GET,2025-11-09T17:57:49.023000,https://kleinanzeigen.de,2025-11-09T17:58:51.357499,,kleinanzeigen_de,third-party
lnFeMonitoring,44,www.kleinanzeigen.de,/,true,true,https://www.kleinanzeigen.de/,GET,2025-11-09T17:57:49.023000,https://kleinanzeigen.de,2025-11-09T17:58:51.357499,,kleinanzeigen_de,third-party
thx_guid,8ec956ff55b2fb2100412a878afb7088,dfme.kleinanzeigen.de,/,true,true,https://dfme.kleinanzeigen.de/2r228f9vlmm4rlov.js?wx9iafouqmymhbpw=181rzcrc&mmyheh3p6nc3m4vi=a5c2cf51-77d2-4a79-bbad-74996e895f37&c8lwmnxmrcwba8cp=91,GET,2025-11-09T17:58:49.118000,https://kleinanzeigen.de,2025-11-09T17:58:51.357499,,kleinanzeigen_de,third-party
tmx_guid,AAxjKfsiJwaM0NCUimYxAQSXO0EZcNwgALJcmYia-lsA1eD26hEifg64uJissKXLFtg69eGYBmLGTCOeU5x9Bv-9waTQhQ,dfme.kleinanzeigen.de,/,true,true,https://dfme.kleinanzeigen.de/2r228f9vlmm4rlov.js?wx9iafouqmymhbpw=181rzcrc&mmyheh3p6nc3m4vi=a5c2cf51-77d2-4a79-bbad-74996e895f37&c8lwmnxmrcwba8cp=91,GET,2025-11-09T17:58:49.118000,https://kleinanzeigen.de,2025-11-09T17:58:51.357499,,kleinanzeigen_de,third-party
__Secure-ENID,29.SE=EbfKjt3mWo4OMd70ZLd7Vx1FJ-jD330jVD8Ub2LeVnZNDSSmEfrwBO0hi6IZfnn2XbGjbU7fjjM2t8g1gzKRIHwcxvmY1w7MoXI49O1dYwNvgQyYM7FMloXieeKQhYuoBwUc6Im9N9aw0_rtPsMNBN3iSWUc026y8lZSW7lUZrtf0mvm-QvwnmPrK6hnFMoR3dt3BeU-,.google.com,/,true,true,https://translate.google.com/gen204?nca=te_li&client=te_lib&logld=vTE_20251105,GET,2025-11-09T17:58:49.134000,https://kleinanzeigen.de,2025-11-09T17:58:51.357499,,kleinanzeigen_de,third-party
fid_email_hash,8f479e396fd6df9723b223a79f37034ca66092f112b22caa81ce8dbba27fa2c8,.ladepeche.fr,/,true,false,https://ladepeche.fr/,GET,2025-11-09T18:32:09.233000,https://ladepeche.fr,2025-11-09T18:33:26.179094,La Dépêche : Actualités en temps réel et l'info en continu - ladepeche.fr,ladepeche_fr,first-party
firstid,e6da922225414a388c5df6ca958f0d7a,.ladepeche.fr,/,true,false,https://ladepeche.fr/,GET,2025-11-09T18:32:09.233000,https://ladepeche.fr,2025-11-09T18:33:26.179094,La Dépêche : Actualités en temps réel et l'info en continu - ladepeche.fr,ladepeche_fr,first-party
atidvisitor,%7B%22name%22%3A%22atidvisitor%22%2C%22val%22%3A%7B%22vrn%22%3A%22-111841-%22%2C%22an%22%3A%2221533498%22%2C%22ac%22%3A%221%22%7D%2C%22options%22%3A%7B%22path%22%3A%22%2F%22%2C%22session%22%3A15724800%2C%22end%22%3A15724800%7D%7D,.ladepeche.fr,/,false,false,https://ladepeche.fr/,GET,2025-11-09T18:32:09.233000,https://ladepeche.fr,2025-11-09T18:33:26.179094,La Dépêche : Actualités en temps réel et l'info en continu - ladepeche.fr,ladepeche_fr,first-party
__hssc,261793042.3.1762709540218,.ladepeche.fr,/,false,false,https://ladepeche.fr/,GET,2025-11-09T18:32:09.233000,https://ladepeche.fr,2025-11-09T18:33:26.179094,La Dépêche : Actualités en temps réel et l'info en continu - ladepeche.fr,ladepeche_fr,first-party
firstid_refresh,1,.ladepeche.fr,/,true,false,https://ladepeche.fr/,GET,2025-11-09T18:32:09.233000,https://ladepeche.fr,2025-11-09T18:33:26.179094,La Dépêche : Actualités en temps réel et l'info en continu - ladepeche.fr,ladepeche_fr,first-party
__hssrc,1,.ladepeche.fr,/,false,false,https://ladepeche.fr/,GET,2025-11-09T18:32:09.233000,https://ladepeche.fr,2025-11-09T18:33:26.179094,La Dépêche : Actualités en temps réel et l'info en continu - ladepeche.fr,ladepeche_fr,first-party
hubspotutk,e8be7c507f63326d07f9df6b3ed37473,.ladepeche.fr,/,false,false,https://ladepeche.fr/,GET,2025-11-09T18:32:09.233000,https://ladepeche.fr,2025-11-09T18:33:26.179094,La Dépêche : Actualités en temps réel et l'info en continu - ladepeche.fr,ladepeche_fr,first-party
__hstc,261793042.e8be7c507f63326d07f9df6b3ed37473.1762709540217.1762709540217.1762709540217.1,.ladepeche.fr,/,false,false,https://ladepeche.fr/,GET,2025-11-09T18:32:09.233000,https://ladepeche.fr,2025-11-09T18:33:26.179094,La Dépêche : Actualités en temps réel et l'info en continu - ladepeche.fr,ladepeche_fr,first-party
atuserid,%7B%22name%22%3A%22atuserid%22%2C%22val%22%3A%22705d4e0c-ad83-4de3-b0fa-dba9c656b9ad%22%2C%22options%22%3A%7B%22end%22%3A%222026-12-11T17%3A32%3A11.087Z%22%2C%22path%22%3A%22%2F%22%7D%7D,.ladepeche.fr,/,false,false,https://ladepeche.fr/,GET,2025-11-09T18:32:09.233000,https://ladepeche.fr,2025-11-09T18:33:26.179094,La Dépêche : Actualités en temps réel et l'info en continu - ladepeche.fr,ladepeche_fr,first-party
fidsdk_consent,1,.ladepeche.fr,/,true,false,https://ladepeche.fr/,GET,2025-11-09T18:32:09.233000,https://ladepeche.fr,2025-11-09T18:33:26.179094,La Dépêche : Actualités en temps réel et l'info en continu - ladepeche.fr,ladepeche_fr,first-party
atauthority,%7B%22name%22%3A%22atauthority%22%2C%22val%22%3A%7B%22authority_name%22%3A%22default%22%2C%22visitor_mode%22%3A%22optin%22%7D%2C%22options%22%3A%7B%22end%22%3A%222026-12-11T17%3A32%3A13.312Z%22%2C%22path%22%3A%22%2F%22%7D%7D,.ladepeche.fr,/,false,false,https://ladepeche.fr/,GET,2025-11-09T18:32:09.233000,https://ladepeche.fr,2025-11-09T18:33:26.179094,La Dépêche : Actualités en temps réel et l'info en continu - ladepeche.fr,ladepeche_fr,first-party
kameleoonVisitorCode,y0n6jb7nv1trw568,.ladepeche.fr,/,false,false,https://ladepeche.fr/,GET,2025-11-09T18:32:09.233000,https://ladepeche.fr,2025-11-09T18:33:26.179094,La Dépêche : Actualités en temps réel et l'info en continu - ladepeche.fr,ladepeche_fr,first-party
didomi_token,eyJ1c2VyX2lkIjoiMTlhNjlhY2UtYjIxMC02YTE5LThlOGUtNjljZjk2ZTdhMmUyIiwiY3JlYXRlZCI6IjIwMjUtMTEtMDlUMTc6MzI6MTEuNDI1WiIsInVwZGF0ZWQiOiIyMDI1LTExLTA5VDE3OjMyOjEzLjI3NloiLCJ2ZW5kb3JzIjp7ImVuYWJsZWQiOlsiZ29vZ2xlIiwiYzpEaWRvbWkiLCJjOlB1YiBTdGFjayIsImM6R29vZ2xlIFRhZyBNYW5hZ2VyIiwiYzpYYW5kciBDb25zZW50bGVzcyIsImM6QmF0Y2giLCJjOmdvb2dsZWFuYS00VFhuSmlnUiIsImM6YXRpbnRlcm5lLWNXUUtIZUpaIiwiYzpDbG91ZEZsYXJlIiwiYzpTZWxsaWdlbnQiLCJjOkFUIEludGVybmV0IiwiYzpMaXZlIEludGVudCIsImM6TWV0YSIsImM6U291cmNlcG9pbnQgVGVjaG5vbG9naWVzLCBJbmMuIChub24tQ01QKVx0IiwiYzpTeW5rZCBMaWZlIiwiYzpjOnRydXN0cGlkLWhubW42VlFjIiwiYzp1dGlxLXB4ZkhKNEtRIiwiYzpFZmZpbml0eSIsImM6U3F1YWRhdGEiLCJjOkNvbnRlbnRTcXVhcmUiLCJjOkNoYXJ0QmVhdCIsImM6Q2xpY2tpbnRleHQiXX0sInB1cnBvc2VzIjp7ImVuYWJsZWQiOlsiZGV2aWNlX2NoYXJhY3RlcmlzdGljcyIsImdlb2xvY2F0aW9uX2RhdGEiLCJhdWRpZW5jZW0teGVkZVUyZ1EiXX0sInZlcnNpb24iOjIsImFjIjoiQWt1QUVBRmtCSllBLkFBQUEifQ==,.ladepeche.fr,/,false,false,https://ladepeche.fr/,GET,2025-11-09T18:32:09.233000,https://ladepeche.fr,2025-11-09T18:33:26.179094,La Dépêche : Actualités en temps réel et l'info en continu - ladepeche.fr,ladepeche_fr,first-party
_fbp,fb.1.1762709534088.159348522235813621,.ladepeche.fr,/,false,false,https://ladepeche.fr/,GET,2025-11-09T18:32:09.233000,https://ladepeche.fr,2025-11-09T18:33:26.179094,La Dépêche : Actualités en temps réel et l'info en continu - ladepeche.fr,ladepeche_fr,first-party
userinfo,%7B%22id_sso%22%3A21533498%7D,.ladepeche.fr,/,true,false,https://ladepeche.fr/,GET,2025-11-09T18:32:09.233000,https://ladepeche.fr,2025-11-09T18:33:26.179094,La Dépêche : Actualités en temps réel et l'info en continu - ladepeche.fr,ladepeche_fr,first-party
euconsent-v2,CQann8AQann8AAHABBENCDFsAP_gAAAAAAAAKoFR7G7dTWFheTZ34ONEaYhe19ArogQhBgSJkwgFSBtEoJwX32AqMAzAAIAKABIAoXRAAQFlDADEBACgAIAFATAIAECQgQIIIqAEiAERAkJICBhDGwECWAAYxDANAFQAgBKEQdr8QcTgi4AEDUIQ5AAlAICFAIMJCFE4QBASWoIEA2wAIQIgAJABEAAAABAAEAAAAAEAAAAAAAAAAAAAAAAAAAAAAAAgAAAABAtmAEADgBbIAxSADAAEF2h0AGAAILtEIAMAAQXaJQAYAAgu0EgAwABBdotABgACC7QA.f_wAAAAAAAAA,.ladepeche.fr,/,false,false,https://ladepeche.fr/,GET,2025-11-09T18:32:09.233000,https://ladepeche.fr,2025-11-09T18:33:26.179094,La Dépêche : Actualités en temps réel et l'info en continu - ladepeche.fr,ladepeche_fr,first-party
_tfpvi,NDJmOWViNWUtNmVjMi00NjA2LTg0MzUtMWFkNjQ2YmRmNGEyIzQtNg%3D%3D,www.ladepeche.fr,/,false,false,https://www.ladepeche.fr/,GET,2025-11-09T18:32:09.658000,https://ladepeche.fr,2025-11-09T18:33:26.179094,La Dépêche : Actualités en temps réel et l'info en continu - ladepeche.fr,ladepeche_fr,third-party
first_id_consent,yes,www.ladepeche.fr,/,false,false,https://www.ladepeche.fr/,GET,2025-11-09T18:32:09.658000,https://ladepeche.fr,2025-11-09T18:33:26.179094,La Dépêche : Actualités en temps réel et l'info en continu - ladepeche.fr,ladepeche_fr,third-party
g_state,"{""i_l"":0,""i_ll"":1762709533311,""i_b"":""C0yqNJ+k4Y7nsDQZR8YNOCFRhDTiA5t+UHHoE2b53Ns""}",www.ladepeche.fr,/,false,false,https://www.ladepeche.fr/,GET,2025-11-09T18:32:09.658000,https://ladepeche.fr,2025-11-09T18:33:26.179094,La Dépêche : Actualités en temps réel et l'info en continu - ladepeche.fr,ladepeche_fr,third-party
frontend,lm6d1d74ia4ocfnq38seihl711,profil.ladepeche.fr,/,true,true,https://profil.ladepeche.fr/remote/getProfileDatas.php?jsonCallback=jQuery3610949653016092402_1762709530313&SSO_Context=https://www.ladepeche.fr/&_=1762709530314,GET,2025-11-09T18:32:10.331000,https://ladepeche.fr,2025-11-09T18:33:26.179094,La Dépêche : Actualités en temps réel et l'info en continu - ladepeche.fr,ladepeche_fr,third-party
device,292b6a015b8947d84450ab2e91875568,profil.ladepeche.fr,/,true,false,https://profil.ladepeche.fr/remote/getProfileDatas.php?jsonCallback=jQuery3610949653016092402_1762709530313&SSO_Context=https://www.ladepeche.fr/&_=1762709530314,GET,2025-11-09T18:32:10.331000,https://ladepeche.fr,2025-11-09T18:33:26.179094,La Dépêche : Actualités en temps réel et l'info en continu - ladepeche.fr,ladepeche_fr,third-party
thirdid,3e289a2a045e4014b6a0d36ff60e1b91,.first-id.fr,/,true,true,https://cdn.first-id.fr/sdk/loader/loader.min.js,GET,2025-11-09T18:33:23.208000,https://ladepeche.fr,2025-11-09T18:33:26.179094,La Dépêche : Actualités en temps réel et l'info en continu - ladepeche.fr,ladepeche_fr,third-party
firstid,1b98ec33fd054de58e36bdcfa115a1a0,.first-id.fr,/,true,false,https://cdn.first-id.fr/sdk/loader/loader.min.js,GET,2025-11-09T18:33:23.208000,https://ladepeche.fr,2025-11-09T18:33:26.179094,La Dépêche : Actualités en temps réel et l'info en continu - ladepeche.fr,ladepeche_fr,third-party
